time,accx,accy,accz,gyrx,gyry,gyrz
12:58:58.626,-0.12,0.49,-0.83,-0.12,0.08,1.42
12:58:58.630,-0.12,0.49,-0.83,-0.12,0.08,0.92
12:58:59.588,-0.14,0.49,-0.83,-0.12,0.08,0.92
12:58:59.630,-0.14,0.47,-0.83,-0.12,0.08,0.92
12:58:59.637,-0.14,0.47,-0.84,-0.12,0.08,0.92
12:58:59.642,-0.14,0.47,-0.84,-0.15,0.08,0.92
12:58:59.645,-0.14,0.47,-0.84,-0.15,4.02,0.92
12:58:59.648,-0.14,0.47,-0.84,-0.15,4.02,-1.16
12:59:00.621,-0.17,0.47,-0.84,-0.15,4.02,-1.16
12:59:00.666,-0.17,0.44,-0.84,-0.15,4.02,-1.16
12:59:00.672,-0.17,0.44,-0.85,-0.15,4.02,-1.16
12:59:00.676,-0.17,0.44,-0.85,7.11,4.02,-1.16
12:59:00.679,-0.17,0.44,-0.85,7.11,-5.47,-1.16
12:59:00.682,-0.17,0.44,-0.85,7.11,-5.47,5.71
12:59:01.655,-0.16,0.44,-0.85,7.11,-5.47,5.71
12:59:01.698,-0.16,0.46,-0.85,7.11,-5.47,5.71
12:59:01.704,-0.16,0.46,-0.81,7.11,-5.47,5.71
12:59:01.709,-0.16,0.46,-0.81,-1.25,-5.47,5.71
12:59:01.713,-0.16,0.46,-0.81,-1.25,2.40,5.71
12:59:01.715,-0.16,0.46,-0.81,-1.25,2.40,-0.84
12:59:02.687,-0.16,0.46,-0.81,-1.25,2.40,-0.84
12:59:02.731,-0.16,0.45,-0.81,-1.25,2.40,-0.84
12:59:02.737,-0.16,0.45,-0.83,-1.25,2.40,-0.84
12:59:02.743,-0.16,0.45,-0.83,0.75,2.40,-0.84
12:59:02.748,-0.16,0.45,-0.83,0.75,0.51,-0.84
12:59:02.751,-0.16,0.45,-0.83,0.75,0.51,0.65
12:59:03.751,-0.20,0.45,-0.83,0.75,0.51,0.65
12:59:03.765,-0.20,0.46,-0.83,0.75,0.51,0.65
12:59:03.769,-0.20,0.46,-0.83,0.75,0.51,0.65
12:59:03.775,-0.20,0.46,-0.83,1.98,0.51,0.65
12:59:03.779,-0.20,0.46,-0.83,1.98,-0.35,0.65
12:59:03.782,-0.20,0.46,-0.83,1.98,-0.35,-8.99
12:59:04.758,-0.14,0.46,-0.83,1.98,-0.35,-8.99
12:59:04.802,-0.14,-0.21,-0.83,1.98,-0.35,-8.99
12:59:04.808,-0.14,-0.21,-0.76,1.98,-0.35,-8.99
12:59:04.812,-0.14,-0.21,-0.76,-109.77,-0.35,-8.99
12:59:04.815,-0.14,-0.21,-0.76,-109.77,175.35,-8.99
12:59:04.817,-0.14,-0.21,-0.76,-109.77,175.35,-31.08
12:59:05.802,-0.03,-0.21,-0.76,-109.77,175.35,-31.08
12:59:05.857,-0.03,0.04,-0.76,-109.77,175.35,-31.08
12:59:05.862,-0.03,0.04,-0.97,-109.77,175.35,-31.08
12:59:05.866,-0.03,0.04,-0.97,1.78,175.35,-31.08
12:59:05.874,-0.03,0.04,-0.97,1.78,0.41,-31.08
12:59:05.879,-0.03,0.04,-0.97,1.78,0.41,0.99
12:59:06.823,-0.01,0.04,-0.97,1.78,0.41,0.99
12:59:06.866,-0.01,0.04,-0.97,1.78,0.41,0.99
12:59:06.873,-0.01,0.04,-0.97,1.78,0.41,0.99
12:59:06.877,-0.01,0.04,-0.97,1.76,0.41,0.99
12:59:06.879,-0.01,0.04,-0.97,1.76,0.17,0.99
12:59:06.882,-0.01,0.04,-0.97,1.76,0.17,1.08
12:59:07.854,-0.02,0.04,-0.97,1.76,0.17,1.08
12:59:07.897,-0.02,0.03,-0.97,1.76,0.17,1.08
12:59:07.904,-0.02,0.03,-0.97,1.76,0.17,1.08
12:59:07.909,-0.02,0.03,-0.97,1.60,0.17,1.08
12:59:07.912,-0.02,0.03,-0.97,1.60,-0.11,1.08
12:59:07.915,-0.02,0.03,-0.97,1.60,-0.11,1.07
12:59:08.888,-0.01,0.03,-0.97,1.60,-0.11,1.07
12:59:08.931,-0.01,0.04,-0.97,1.60,-0.11,1.07
12:59:08.939,-0.01,0.04,-0.98,1.60,-0.11,1.07
12:59:08.944,-0.01,0.04,-0.98,1.61,-0.11,1.07
12:59:08.948,-0.01,0.04,-0.98,1.61,0.08,1.07
12:59:08.951,-0.01,0.04,-0.98,1.61,0.08,1.10
12:59:09.922,-0.01,0.04,-0.98,1.61,0.08,1.10
12:59:09.967,-0.01,0.02,-0.98,1.61,0.08,1.10
12:59:09.973,-0.01,0.02,-0.98,1.61,0.08,1.10
12:59:09.977,-0.01,0.02,-0.98,1.59,0.08,1.10
12:59:09.980,-0.01,0.02,-0.98,1.59,0.05,1.10
12:59:09.983,-0.01,0.02,-0.98,1.59,0.05,1.23
12:59:10.955,-0.01,0.02,-0.98,1.59,0.05,1.23
12:59:10.997,-0.01,0.03,-0.98,1.59,0.05,1.23
12:59:11.003,-0.01,0.03,-0.98,1.59,0.05,1.23
12:59:11.008,-0.01,0.03,-0.98,1.43,0.05,1.23
12:59:11.012,-0.01,0.03,-0.98,1.43,-0.05,1.23
12:59:11.014,-0.01,0.03,-0.98,1.43,-0.05,1.08
12:59:11.987,-0.01,0.03,-0.98,1.43,-0.05,1.08
12:59:12.031,-0.01,0.03,-0.98,1.43,-0.05,1.08
12:59:12.034,-0.01,0.03,-0.97,1.43,-0.05,1.08
12:59:12.041,-0.01,0.03,-0.97,1.63,-0.05,1.08
12:59:12.045,-0.01,0.03,-0.97,1.63,0.09,1.08
12:59:12.048,-0.01,0.03,-0.97,1.63,0.09,1.09
12:59:13.020,-0.01,0.03,-0.97,1.63,0.09,1.09
12:59:13.064,-0.01,0.03,-0.97,1.63,0.09,1.09
12:59:13.070,-0.01,0.03,-0.97,1.63,0.09,1.09
12:59:13.074,-0.01,0.03,-0.97,1.61,0.09,1.09
12:59:13.077,-0.01,0.03,-0.97,1.61,-0.07,1.09
12:59:13.080,-0.01,0.03,-0.97,1.61,-0.07,1.14
12:59:14.055,-0.00,0.03,-0.97,1.61,-0.07,1.14
12:59:14.061,-0.00,0.03,-0.97,1.61,-0.07,1.14
12:59:14.065,-0.00,0.03,-0.97,1.61,-0.07,1.14
12:59:14.068,-0.00,0.03,-0.97,1.50,-0.07,1.14
12:59:14.078,-0.00,0.03,-0.97,1.50,0.06,1.14
12:59:14.082,-0.00,0.03,-0.97,1.50,0.06,1.12
12:59:15.086,-0.00,0.03,-0.97,1.50,0.06,1.12
12:59:15.128,-0.00,0.03,-0.97,1.50,0.06,1.12
12:59:15.135,-0.00,0.03,-0.97,1.50,0.06,1.12
12:59:15.142,-0.00,0.03,-0.97,1.55,0.06,1.12
12:59:15.146,-0.00,0.03,-0.97,1.55,0.11,1.12
12:59:15.148,-0.00,0.03,-0.97,1.55,0.11,1.24
12:59:16.119,-0.00,0.03,-0.97,1.55,0.11,1.24
12:59:16.161,-0.00,0.03,-0.97,1.55,0.11,1.24
12:59:16.171,-0.00,0.03,-0.97,1.55,0.11,1.24
12:59:16.175,-0.00,0.03,-0.97,1.57,0.11,1.24
12:59:16.180,-0.00,0.03,-0.97,1.57,-0.02,1.24
12:59:16.183,-0.00,0.03,-0.97,1.57,-0.02,1.33
12:59:17.151,-0.00,0.03,-0.97,1.57,-0.02,1.33
12:59:17.195,-0.00,0.02,-0.97,1.57,-0.02,1.33
12:59:17.201,-0.00,0.02,-0.97,1.57,-0.02,1.33
12:59:17.208,-0.00,0.02,-0.97,1.37,-0.02,1.33
12:59:17.211,-0.00,0.02,-0.97,1.37,0.02,1.33
12:59:17.215,-0.00,0.02,-0.97,1.37,0.02,1.03
12:59:18.183,-0.01,0.02,-0.97,1.37,0.02,1.03
12:59:18.230,-0.01,0.03,-0.97,1.37,0.02,1.03
12:59:18.236,-0.01,0.03,-0.97,1.37,0.02,1.03
12:59:18.245,-0.01,0.03,-0.97,1.74,0.02,1.03
12:59:18.249,-0.01,0.03,-0.97,1.74,0.01,1.03
12:59:18.251,-0.01,0.03,-0.97,1.74,0.01,1.10
12:59:19.216,0.00,0.03,-0.97,1.74,0.01,1.10
12:59:19.260,0.00,0.02,-0.97,1.74,0.01,1.10
12:59:19.266,0.00,0.02,-0.98,1.74,0.01,1.10
12:59:19.279,0.00,0.02,-0.98,1.63,0.01,1.10
12:59:19.282,0.00,0.02,-0.98,1.63,0.01,1.10
12:59:19.286,0.00,0.02,-0.98,1.63,0.01,1.25
12:59:20.252,-0.01,0.02,-0.98,1.63,0.01,1.25
12:59:20.295,-0.01,0.03,-0.98,1.63,0.01,1.25
12:59:20.305,-0.01,0.03,-0.98,1.63,0.01,1.25
12:59:20.309,-0.01,0.03,-0.98,1.70,0.01,1.25
12:59:20.312,-0.01,0.03,-0.98,1.70,-0.21,1.25
12:59:20.315,-0.01,0.03,-0.98,1.70,-0.21,1.19
12:59:21.287,-0.00,0.03,-0.98,1.70,-0.21,1.19
12:59:21.330,-0.00,0.02,-0.98,1.70,-0.21,1.19
12:59:21.335,-0.00,0.02,-0.97,1.70,-0.21,1.19
12:59:21.344,-0.00,0.02,-0.97,1.31,-0.21,1.19
12:59:21.347,-0.00,0.02,-0.97,1.31,-0.02,1.19
12:59:21.350,-0.00,0.02,-0.97,1.31,-0.02,1.12
12:59:22.315,0.00,0.02,-0.97,1.31,-0.02,1.12
12:59:22.358,0.00,0.02,-0.97,1.31,-0.02,1.12
12:59:22.364,0.00,0.02,-0.97,1.31,-0.02,1.12
12:59:22.368,0.00,0.02,-0.97,1.29,-0.02,1.12
12:59:22.374,0.00,0.02,-0.97,1.29,-0.09,1.12
12:59:22.378,0.00,0.02,-0.97,1.29,-0.09,1.20
12:59:23.349,-0.00,0.02,-0.97,1.29,-0.09,1.20
12:59:23.393,-0.00,0.02,-0.97,1.29,-0.09,1.20
12:59:23.399,-0.00,0.02,-0.97,1.29,-0.09,1.20
12:59:23.403,-0.00,0.02,-0.97,1.53,-0.09,1.20
12:59:23.408,-0.00,0.02,-0.97,1.53,-0.11,1.20
12:59:23.412,-0.00,0.02,-0.97,1.53,-0.11,0.98
12:59:24.382,0.00,0.02,-0.97,1.53,-0.11,0.98
12:59:24.429,0.00,0.02,-0.97,1.53,-0.11,0.98
12:59:24.437,0.00,0.02,-0.98,1.53,-0.11,0.98
12:59:24.442,0.00,0.02,-0.98,1.34,-0.11,0.98
12:59:24.445,0.00,0.02,-0.98,1.34,-0.09,0.98
12:59:24.448,0.00,0.02,-0.98,1.34,-0.09,1.17
12:59:25.414,0.00,0.02,-0.98,1.34,-0.09,1.17
12:59:25.455,0.00,0.02,-0.98,1.34,-0.09,1.17
12:59:25.462,0.00,0.02,-0.97,1.34,-0.09,1.17
12:59:25.466,0.00,0.02,-0.97,1.50,-0.09,1.17
12:59:25.469,0.00,0.02,-0.97,1.50,0.05,1.17
12:59:25.478,0.00,0.02,-0.97,1.50,0.05,1.18
12:59:26.450,0.00,0.02,-0.97,1.50,0.05,1.18
12:59:26.496,0.00,0.02,-0.97,1.50,0.05,1.18
12:59:26.502,0.00,0.02,-0.97,1.50,0.05,1.18
12:59:26.508,0.00,0.02,-0.97,1.41,0.05,1.18
12:59:26.512,0.00,0.02,-0.97,1.41,0.10,1.18
12:59:26.515,0.00,0.02,-0.97,1.41,0.10,1.17
12:59:27.479,-0.11,0.02,-0.97,1.41,0.10,1.17
12:59:27.525,-0.11,-0.02,-0.97,1.41,0.10,1.17
12:59:27.531,-0.11,-0.02,-0.99,1.41,0.10,1.17
12:59:27.535,-0.11,-0.02,-0.99,-21.47,0.10,1.17
12:59:27.542,-0.11,-0.02,-0.99,-21.47,7.43,1.17
12:59:27.545,-0.11,-0.02,-0.99,-21.47,7.43,-6.20
12:59:28.513,-0.03,-0.02,-0.99,-21.47,7.43,-6.20
12:59:28.580,-0.03,0.00,-0.99,-21.47,7.43,-6.20
12:59:28.584,-0.03,0.00,-0.98,-21.47,7.43,-6.20
12:59:28.592,-0.03,0.00,-0.98,-0.11,7.43,-6.20
12:59:28.596,-0.03,0.00,-0.98,-0.11,1.71,-6.20
12:59:28.599,-0.03,0.00,-0.98,-0.11,1.71,0.98
12:59:29.564,-0.02,0.00,-0.98,-0.11,1.71,0.98
12:59:29.607,-0.02,-0.01,-0.98,-0.11,1.71,0.98
12:59:29.613,-0.02,-0.01,-0.98,-0.11,1.71,0.98
12:59:29.617,-0.02,-0.01,-0.98,2.34,1.71,0.98
12:59:29.620,-0.02,-0.01,-0.98,2.34,-0.24,0.98
12:59:29.626,-0.02,-0.01,-0.98,2.34,-0.24,0.81
12:59:30.581,-0.02,-0.01,-0.98,2.34,-0.24,0.81
12:59:30.588,-0.02,-0.00,-0.98,2.34,-0.24,0.81
12:59:30.593,-0.02,-0.00,-0.98,2.34,-0.24,0.81
12:59:30.596,-0.02,-0.00,-0.98,1.46,-0.24,0.81
12:59:30.599,-0.02,-0.00,-0.98,1.46,0.20,0.81
12:59:30.606,-0.02,-0.00,-0.98,1.46,0.20,0.95
12:59:31.612,-0.02,-0.00,-0.98,1.46,0.20,0.95
12:59:31.656,-0.02,0.00,-0.98,1.46,0.20,0.95
12:59:31.667,-0.02,0.00,-0.97,1.46,0.20,0.95
12:59:31.674,-0.02,0.00,-0.97,1.48,0.20,0.95
12:59:31.678,-0.02,0.00,-0.97,1.48,-0.21,0.95
12:59:31.681,-0.02,0.00,-0.97,1.48,-0.21,1.21
12:59:32.646,-0.02,0.00,-0.97,1.48,-0.21,1.21
12:59:32.689,-0.02,-0.00,-0.97,1.48,-0.21,1.21
12:59:32.695,-0.02,-0.00,-0.99,1.48,-0.21,1.21
12:59:32.700,-0.02,-0.00,-0.99,1.57,-0.21,1.21
12:59:32.707,-0.02,-0.00,-0.99,1.57,0.19,1.21
12:59:32.711,-0.02,-0.00,-0.99,1.57,0.19,1.10
12:59:33.680,-0.02,-0.00,-0.99,1.57,0.19,1.10
12:59:33.723,-0.02,-0.00,-0.99,1.57,0.19,1.10
12:59:33.734,-0.02,-0.00,-0.98,1.57,0.19,1.10
12:59:33.740,-0.02,-0.00,-0.98,1.99,0.19,1.10
12:59:33.744,-0.02,-0.00,-0.98,1.99,-0.27,1.10
12:59:33.747,-0.02,-0.00,-0.98,1.99,-0.27,1.18
12:59:34.710,-0.02,-0.00,-0.98,1.99,-0.27,1.18
12:59:34.754,-0.02,-0.01,-0.98,1.99,-0.27,1.18
12:59:34.764,-0.02,-0.01,-0.97,1.99,-0.27,1.18
12:59:34.767,-0.02,-0.01,-0.97,1.57,-0.27,1.18
12:59:34.775,-0.02,-0.01,-0.97,1.57,0.08,1.18
12:59:34.779,-0.02,-0.01,-0.97,1.57,0.08,1.05
12:59:35.743,-0.02,-0.01,-0.97,1.57,0.08,1.05
12:59:35.789,-0.02,0.00,-0.97,1.57,0.08,1.05
12:59:35.796,-0.02,0.00,-0.97,1.57,0.08,1.05
12:59:35.799,-0.02,0.00,-0.97,1.52,0.08,1.05
12:59:35.803,-0.02,0.00,-0.97,1.52,-0.08,1.05
12:59:35.810,-0.02,0.00,-0.97,1.52,-0.08,1.24
12:59:36.777,-0.02,0.00,-0.97,1.52,-0.08,1.24
12:59:36.821,-0.02,-0.00,-0.97,1.52,-0.08,1.24
12:59:36.827,-0.02,-0.00,-0.98,1.52,-0.08,1.24
12:59:36.832,-0.02,-0.00,-0.98,1.36,-0.08,1.24
12:59:36.835,-0.02,-0.00,-0.98,1.36,0.09,1.24
12:59:36.840,-0.02,-0.00,-0.98,1.36,0.09,1.11
12:59:37.810,-0.02,-0.00,-0.98,1.36,0.09,1.11
12:59:37.852,-0.02,-0.01,-0.98,1.36,0.09,1.11
12:59:37.859,-0.02,-0.01,-0.97,1.36,0.09,1.11
12:59:37.862,-0.02,-0.01,-0.97,1.53,0.09,1.11
12:59:37.865,-0.02,-0.01,-0.97,1.53,-0.08,1.11
12:59:37.868,-0.02,-0.01,-0.97,1.53,-0.08,1.13
12:59:38.844,-0.02,-0.01,-0.97,1.53,-0.08,1.13
12:59:38.885,-0.02,-0.00,-0.97,1.53,-0.08,1.13
12:59:38.892,-0.02,-0.00,-0.97,1.53,-0.08,1.13
12:59:38.895,-0.02,-0.00,-0.97,1.62,-0.08,1.13
12:59:38.898,-0.02,-0.00,-0.97,1.62,-0.09,1.13
12:59:38.902,-0.02,-0.00,-0.97,1.62,-0.09,1.27
12:59:39.874,-0.02,-0.00,-0.97,1.62,-0.09,1.27
12:59:39.921,-0.02,-0.01,-0.97,1.62,-0.09,1.27
12:59:39.933,-0.02,-0.01,-0.97,1.62,-0.09,1.27
12:59:39.946,-0.02,-0.01,-0.97,1.49,-0.09,1.27
12:59:39.951,-0.02,-0.01,-0.97,1.49,-0.01,1.27
12:59:39.960,-0.02,-0.01,-0.97,1.49,-0.01,1.11
12:59:40.909,-0.02,-0.01,-0.97,1.49,-0.01,1.11
12:59:40.952,-0.02,-0.00,-0.97,1.49,-0.01,1.11
12:59:40.957,-0.02,-0.00,-0.97,1.49,-0.01,1.11
12:59:40.961,-0.02,-0.00,-0.97,1.39,-0.01,1.11
12:59:40.964,-0.02,-0.00,-0.97,1.39,-0.15,1.11
12:59:40.967,-0.02,-0.00,-0.97,1.39,-0.15,1.21
12:59:41.941,-0.02,-0.00,-0.97,1.39,-0.15,1.21
12:59:41.984,-0.02,-0.00,-0.97,1.39,-0.15,1.21
12:59:42.001,-0.02,-0.00,-0.97,1.39,-0.15,1.21
12:59:42.006,-0.02,-0.00,-0.97,1.50,-0.15,1.21
12:59:42.010,-0.02,-0.00,-0.97,1.50,-0.07,1.21
12:59:42.013,-0.02,-0.00,-0.97,1.50,-0.07,1.05
12:59:42.974,-0.01,-0.00,-0.97,1.50,-0.07,1.05
12:59:43.020,-0.01,-0.00,-0.97,1.50,-0.07,1.05
12:59:43.023,-0.01,-0.00,-0.96,1.50,-0.07,1.05
12:59:43.027,-0.01,-0.00,-0.96,1.44,-0.07,1.05
12:59:43.030,-0.01,-0.00,-0.96,1.44,-0.11,1.05
12:59:43.033,-0.01,-0.00,-0.96,1.44,-0.11,1.29
12:59:44.011,-0.02,-0.00,-0.96,1.44,-0.11,1.29
12:59:44.052,-0.02,-0.01,-0.96,1.44,-0.11,1.29
12:59:44.061,-0.02,-0.01,-0.97,1.44,-0.11,1.29
12:59:44.065,-0.02,-0.01,-0.97,1.50,-0.11,1.29
12:59:44.077,-0.02,-0.01,-0.97,1.50,0.02,1.29
12:59:44.081,-0.02,-0.01,-0.97,1.50,0.02,1.22
12:59:45.042,-0.01,-0.01,-0.97,1.50,0.02,1.22
12:59:45.087,-0.01,-0.01,-0.97,1.50,0.02,1.22
12:59:45.093,-0.01,-0.01,-0.98,1.50,0.02,1.22
12:59:45.097,-0.01,-0.01,-0.98,1.39,0.02,1.22
12:59:45.100,-0.01,-0.01,-0.98,1.39,0.00,1.22
12:59:45.106,-0.01,-0.01,-0.98,1.39,0.00,1.14
12:59:46.074,-0.02,-0.01,-0.98,1.39,0.00,1.14
12:59:46.116,-0.02,-0.00,-0.98,1.39,0.00,1.14
12:59:46.123,-0.02,-0.00,-0.97,1.39,0.00,1.14
12:59:46.127,-0.02,-0.00,-0.97,1.50,0.00,1.14
12:59:46.130,-0.02,-0.00,-0.97,1.50,-0.02,1.14
12:59:46.133,-0.02,-0.00,-0.97,1.50,-0.02,1.24
12:59:47.107,-0.02,-0.00,-0.97,1.50,-0.02,1.24
12:59:47.114,-0.02,-0.01,-0.97,1.50,-0.02,1.24
12:59:47.117,-0.02,-0.01,-0.98,1.50,-0.02,1.24
12:59:47.126,-0.02,-0.01,-0.98,1.50,-0.02,1.24
12:59:47.129,-0.02,-0.01,-0.98,1.50,-0.05,1.24
12:59:47.132,-0.02,-0.01,-0.98,1.50,-0.05,1.08
12:59:48.138,-0.02,-0.01,-0.98,1.50,-0.05,1.08
12:59:48.185,-0.02,-0.00,-0.98,1.50,-0.05,1.08
12:59:48.189,-0.02,-0.00,-0.97,1.50,-0.05,1.08
12:59:48.192,-0.02,-0.00,-0.97,1.18,-0.05,1.08
12:59:48.195,-0.02,-0.00,-0.97,1.18,0.19,1.08
12:59:48.198,-0.02,-0.00,-0.97,1.18,0.19,1.10
12:59:49.172,-0.02,-0.00,-0.97,1.18,0.19,1.10
12:59:49.214,-0.02,-0.01,-0.97,1.18,0.19,1.10
12:59:49.221,-0.02,-0.01,-0.97,1.18,0.19,1.10
12:59:49.225,-0.02,-0.01,-0.97,1.53,0.19,1.10
12:59:49.228,-0.02,-0.01,-0.97,1.53,-0.11,1.10
12:59:49.231,-0.02,-0.01,-0.97,1.53,-0.11,1.30
12:59:50.204,-0.02,-0.01,-0.97,1.53,-0.11,1.30
12:59:50.247,-0.02,-0.01,-0.97,1.53,-0.11,1.30
12:59:50.254,-0.02,-0.01,-0.97,1.53,-0.11,1.30
12:59:50.258,-0.02,-0.01,-0.97,1.50,-0.11,1.30
12:59:50.261,-0.02,-0.01,-0.97,1.50,-0.08,1.30
12:59:50.264,-0.02,-0.01,-0.97,1.50,-0.08,1.38
12:59:51.238,-0.02,-0.01,-0.97,1.50,-0.08,1.38
12:59:51.304,-0.02,-0.00,-0.97,1.50,-0.08,1.38
12:59:51.310,-0.02,-0.00,-0.98,1.50,-0.08,1.38
12:59:51.314,-0.02,-0.00,-0.98,1.37,-0.08,1.38
12:59:51.322,-0.02,-0.00,-0.98,1.37,-0.02,1.38
12:59:51.326,-0.02,-0.00,-0.98,1.37,-0.02,1.20
12:59:52.272,-0.02,-0.00,-0.98,1.37,-0.02,1.20
12:59:52.315,-0.02,-0.01,-0.98,1.37,-0.02,1.20
12:59:52.323,-0.02,-0.01,-0.97,1.37,-0.02,1.20
12:59:52.327,-0.02,-0.01,-0.97,1.48,-0.02,1.20
12:59:52.330,-0.02,-0.01,-0.97,1.48,0.03,1.20
12:59:52.333,-0.02,-0.01,-0.97,1.48,0.03,1.15
12:59:53.304,-0.02,-0.01,-0.97,1.48,0.03,1.15
12:59:53.347,-0.02,-0.01,-0.97,1.48,0.03,1.15
12:59:53.354,-0.02,-0.01,-0.97,1.48,0.03,1.15
12:59:53.359,-0.02,-0.01,-0.97,1.60,0.03,1.15
12:59:53.363,-0.02,-0.01,-0.97,1.60,0.02,1.15
12:59:53.367,-0.02,-0.01,-0.97,1.60,0.02,1.16
12:59:54.336,-0.02,-0.01,-0.97,1.60,0.02,1.16
12:59:54.380,-0.02,-0.01,-0.97,1.60,0.02,1.16
12:59:54.386,-0.02,-0.01,-0.98,1.60,0.02,1.16
12:59:54.391,-0.02,-0.01,-0.98,1.50,0.02,1.16
12:59:54.395,-0.02,-0.01,-0.98,1.50,-0.08,1.16
12:59:54.399,-0.02,-0.01,-0.98,1.50,-0.08,1.02
12:59:55.369,-0.02,-0.01,-0.98,1.50,-0.08,1.02
12:59:55.412,-0.02,-0.00,-0.98,1.50,-0.08,1.02
12:59:55.415,-0.02,-0.00,-0.98,1.50,-0.08,1.02
12:59:55.422,-0.02,-0.00,-0.98,1.31,-0.08,1.02
12:59:55.426,-0.02,-0.00,-0.98,1.31,-0.05,1.02
12:59:55.429,-0.02,-0.00,-0.98,1.31,-0.05,0.97
12:59:56.404,-0.02,-0.00,-0.98,1.31,-0.05,0.97
12:59:56.452,-0.02,-0.00,-0.98,1.31,-0.05,0.97
12:59:56.456,-0.02,-0.00,-0.98,1.31,-0.05,0.97
12:59:56.460,-0.02,-0.00,-0.98,1.69,-0.05,0.97
12:59:56.464,-0.02,-0.00,-0.98,1.69,-0.12,0.97
12:59:56.472,-0.02,-0.00,-0.98,1.69,-0.12,1.25
12:59:57.437,-0.01,-0.00,-0.98,1.69,-0.12,1.25
12:59:57.480,-0.01,-0.01,-0.98,1.69,-0.12,1.25
12:59:57.486,-0.01,-0.01,-0.98,1.69,-0.12,1.25
12:59:57.490,-0.01,-0.01,-0.98,1.42,-0.12,1.25
12:59:57.493,-0.01,-0.01,-0.98,1.42,0.13,1.25
12:59:57.496,-0.01,-0.01,-0.98,1.42,0.13,1.20
12:59:58.468,-0.02,-0.01,-0.98,1.42,0.13,1.20
12:59:58.520,-0.02,-0.01,-0.98,1.42,0.13,1.20
12:59:58.523,-0.02,-0.01,-0.97,1.42,0.13,1.20
12:59:58.527,-0.02,-0.01,-0.97,1.51,0.13,1.20
12:59:58.531,-0.02,-0.01,-0.97,1.51,-0.15,1.20
12:59:58.539,-0.02,-0.01,-0.97,1.51,-0.15,1.16
12:59:59.502,-0.02,-0.01,-0.97,1.51,-0.15,1.16
12:59:59.545,-0.02,-0.01,-0.97,1.51,-0.15,1.16
12:59:59.551,-0.02,-0.01,-0.97,1.51,-0.15,1.16
12:59:59.560,-0.02,-0.01,-0.97,1.61,-0.15,1.16
12:59:59.564,-0.02,-0.01,-0.97,1.61,-0.03,1.16
12:59:59.566,-0.02,-0.01,-0.97,1.61,-0.03,1.11
13:00:00.534,-0.02,-0.01,-0.97,1.61,-0.03,1.11
13:00:00.578,-0.02,-0.01,-0.97,1.61,-0.03,1.11
13:00:00.585,-0.02,-0.01,-0.97,1.61,-0.03,1.11
13:00:00.590,-0.02,-0.01,-0.97,1.73,-0.03,1.11
13:00:00.593,-0.02,-0.01,-0.97,1.73,-0.03,1.11
13:00:00.596,-0.02,-0.01,-0.97,1.73,-0.03,1.27
13:00:01.567,-0.02,-0.01,-0.97,1.73,-0.03,1.27
13:00:01.623,-0.02,-0.00,-0.97,1.73,-0.03,1.27
13:00:01.626,-0.02,-0.00,-0.98,1.73,-0.03,1.27
13:00:01.630,-0.02,-0.00,-0.98,1.44,-0.03,1.27
13:00:01.634,-0.02,-0.00,-0.98,1.44,-0.11,1.27
13:00:01.640,-0.02,-0.00,-0.98,1.44,-0.11,1.15
13:00:02.600,-0.02,-0.00,-0.98,1.44,-0.11,1.15
13:00:02.642,-0.02,-0.01,-0.98,1.44,-0.11,1.15
13:00:02.649,-0.02,-0.01,-0.98,1.44,-0.11,1.15
13:00:02.656,-0.02,-0.01,-0.98,1.50,-0.11,1.15
13:00:02.660,-0.02,-0.01,-0.98,1.50,0.11,1.15
13:00:02.662,-0.02,-0.01,-0.98,1.50,0.11,1.18
13:00:03.641,-0.02,-0.01,-0.98,1.50,0.11,1.18
13:00:03.648,-0.02,-0.01,-0.98,1.50,0.11,1.18
13:00:03.662,-0.02,-0.01,-0.97,1.50,0.11,1.18
13:00:03.665,-0.02,-0.01,-0.97,1.39,0.11,1.18
13:00:03.668,-0.02,-0.01,-0.97,1.39,-0.08,1.18
13:00:03.675,-0.02,-0.01,-0.97,1.39,-0.08,1.24
13:00:04.651,-0.02,-0.01,-0.97,1.39,-0.08,1.24
13:00:04.709,-0.02,-0.01,-0.97,1.39,-0.08,1.24
13:00:04.717,-0.02,-0.01,-0.98,1.39,-0.08,1.24
13:00:04.723,-0.02,-0.01,-0.98,1.60,-0.08,1.24
13:00:04.727,-0.02,-0.01,-0.98,1.60,-0.20,1.24
13:00:04.729,-0.02,-0.01,-0.98,1.60,-0.20,1.11
13:00:05.685,-0.02,-0.01,-0.98,1.60,-0.20,1.11
13:00:05.742,-0.02,-0.01,-0.98,1.60,-0.20,1.11
13:00:05.748,-0.02,-0.01,-0.98,1.60,-0.20,1.11
13:00:05.755,-0.02,-0.01,-0.98,1.59,-0.20,1.11
13:00:05.760,-0.02,-0.01,-0.98,1.59,-0.01,1.11
13:00:05.763,-0.02,-0.01,-0.98,1.59,-0.01,1.16
13:00:06.718,-0.02,-0.01,-0.98,1.59,-0.01,1.16
13:00:06.776,-0.02,-0.01,-0.98,1.59,-0.01,1.16
13:00:06.783,-0.02,-0.01,-0.98,1.59,-0.01,1.16
13:00:06.788,-0.02,-0.01,-0.98,1.66,-0.01,1.16
13:00:06.792,-0.02,-0.01,-0.98,1.66,-0.26,1.16
